Payment_ID,Student_ID,Month,Tuition_Fee,Transport_Fee,Total_Fee,Amount_Paid,Payment_Date,Payment_Mode
7024,24,01-08-2022,1500,0,1500,1500,03-08-2022,UPI
7025,25,01-08-2022,4000,1200,5200,5200,03-08-2022,Cash
7026,26,01-08-2022,2000,0,2000,2000,04-08-2022,Bank Transfer
7027,27,01-08-2022,1500,1600,3100,3100,03-08-2022,Card
7028,28,01-08-2022,4000,0,4000,4000,02-08-2022,Cash
7029,29,01-08-2022,3200,0,3200,3200,02-08-2022,UPI
7030,30,01-08-2022,2000,1600,3600,3600,21-08-2022,UPI
7031,31,01-08-2022,4000,1600,5600,5600,05-08-2022,Bank Transfer
7032,32,01-08-2022,3200,1600,4800,4800,05-08-2022,Bank Transfer
7033,33,01-08-2022,1500,1600,3100,3100,03-08-2022,Card
7034,34,01-08-2022,4000,800,4800,0,,UPI
7035,35,01-08-2022,4000,1200,5200,5200,02-08-2022,Card
7036,36,01-08-2022,3200,1600,4800,4800,05-08-2022,Bank Transfer
7037,37,01-08-2022,4000,1600,5600,5600,02-08-2022,Card
7038,38,01-08-2022,4000,0,4000,4000,03-08-2022,Card
7039,39,01-08-2022,1500,1600,3100,3100,05-08-2022,Cash
7040,40,01-08-2022,4000,0,4000,4000,04-08-2022,Cash
7041,41,01-08-2022,2500,1200,3700,3700,04-08-2022,Bank Transfer
7042,42,01-08-2022,2000,1200,3200,3200,02-08-2022,Bank Transfer
7043,43,01-08-2022,3200,1200,4400,4400,01-08-2022,Bank Transfer
7044,44,01-08-2022,1500,1600,3100,3100,29-08-2022,UPI
7045,45,01-08-2022,2000,0,2000,2000,03-08-2022,Card
7046,46,01-08-2022,1500,1200,2700,2700,30-08-2022,UPI
7047,47,01-08-2022,2500,0,2500,2500,05-08-2022,Bank Transfer
7048,48,01-08-2022,2000,1200,3200,3200,03-08-2022,UPI
7049,49,01-08-2022,3200,1600,4800,4800,03-08-2022,Card
7050,50,01-08-2022,2500,1600,4100,4100,01-08-2022,UPI
7051,51,01-08-2022,1500,1200,2700,2700,03-08-2022,Card
7052,52,01-08-2022,2000,1600,3600,3600,22-08-2022,Cash
7053,53,01-08-2022,3200,1200,4400,4400,05-08-2022,Card
7054,54,01-08-2022,4000,800,4800,4800,03-08-2022,Cash
7055,55,01-08-2022,1500,1200,2700,2700,03-08-2022,Card
7056,56,01-08-2022,3200,800,4000,4000,05-08-2022,Cash
7057,57,01-08-2022,3200,1200,4400,4400,01-08-2022,Cash
7058,58,01-08-2022,3200,1600,4800,4800,04-08-2022,Cash
7059,59,01-08-2022,2000,1600,3600,3600,19-08-2022,Bank Transfer
7060,60,01-08-2022,1500,1600,3100,3100,16-08-2022,Bank Transfer
7061,61,01-08-2022,2000,800,2800,2800,03-08-2022,Card
7062,62,01-08-2022,4000,1600,5600,5600,03-08-2022,Bank Transfer
7063,63,01-08-2022,4000,1200,5200,5200,02-08-2022,Bank Transfer
7064,64,01-08-2022,2500,1200,3700,3700,04-08-2022,Card
7065,65,01-08-2022,4000,0,4000,4000,03-08-2022,Card
7066,66,01-08-2022,2500,800,3300,3300,05-08-2022,Cash
7067,67,01-08-2022,1500,1600,3100,3100,02-08-2022,UPI
7068,68,01-08-2022,1500,1600,3100,0,,Card
7069,69,01-08-2022,2000,1200,3200,3200,02-08-2022,UPI
7070,70,01-08-2022,1500,1200,2700,2700,15-08-2022,UPI
7071,71,01-08-2022,2500,1200,3700,3700,03-08-2022,UPI
7072,72,01-08-2022,2000,0,2000,0,,Bank Transfer
7073,73,01-08-2022,1500,1200,2700,2700,04-08-2022,Bank Transfer
7074,74,01-08-2022,2000,1200,3200,3200,03-08-2022,UPI
7075,75,01-08-2022,2000,1200,3200,3200,03-08-2022,UPI
7076,76,01-08-2022,3200,1600,4800,4800,04-08-2022,UPI
7077,77,01-08-2022,2000,800,2800,2800,03-08-2022,Card
7078,78,01-08-2022,2000,1200,3200,3200,04-08-2022,Cash
7079,79,01-08-2022,1500,1600,3100,3100,02-08-2022,Cash
7080,80,01-08-2022,3200,0,3200,3200,01-08-2022,UPI
7081,81,01-08-2022,4000,1200,5200,5200,04-08-2022,UPI
7082,82,01-08-2022,1500,1200,2700,2700,02-08-2022,Card
7083,83,01-08-2022,3200,1200,4400,4400,04-08-2022,UPI
7084,84,01-08-2022,2000,1600,3600,3600,01-08-2022,Cash
7085,85,01-08-2022,2500,1200,3700,3700,02-08-2022,Bank Transfer
7086,86,01-08-2022,2500,1600,4100,4100,04-08-2022,Bank Transfer
7087,87,01-08-2022,4000,0,4000,4000,01-08-2022,Bank Transfer
7088,88,01-08-2022,3200,0,3200,3200,02-08-2022,UPI
7089,89,01-08-2022,2500,1200,3700,3700,03-08-2022,Card
7090,90,01-08-2022,2000,0,2000,2000,14-08-2022,Cash
7091,91,01-08-2022,1500,1600,3100,1140.728689,05-08-2022,Cash
7092,92,01-08-2022,2000,1600,3600,1617.999761,09-08-2022,Bank Transfer
7093,93,01-08-2022,2500,800,3300,3300,02-08-2022,UPI
7094,94,01-08-2022,3200,0,3200,3200,02-08-2022,Card
7095,95,01-08-2022,3200,800,4000,4000,05-08-2022,Bank Transfer
7096,96,01-08-2022,4000,1200,5200,5200,04-08-2022,UPI
7097,97,01-08-2022,4000,800,4800,4800,04-08-2022,Card
7098,98,01-08-2022,4000,1600,5600,5600,04-08-2022,Card
7099,99,01-08-2022,3200,1200,4400,0,,Bank Transfer
7100,100,01-08-2022,1500,800,2300,2300,05-08-2022,Card
7101,101,01-08-2022,3200,800,4000,4000,02-08-2022,Cash
7102,102,01-08-2022,2500,800,3300,3300,05-08-2022,Bank Transfer
7103,103,01-08-2022,3200,1600,4800,4800,03-08-2022,UPI
7104,104,01-08-2022,2500,1600,4100,4100,04-08-2022,UPI
7105,105,01-08-2022,1500,1200,2700,2700,04-08-2022,Card
7106,106,01-08-2022,4000,1600,5600,5600,01-08-2022,Cash
7107,107,01-08-2022,2500,1600,4100,4100,05-08-2022,Bank Transfer
7108,108,01-08-2022,2500,800,3300,3300,01-08-2022,Bank Transfer
7109,109,01-08-2022,4000,1200,5200,5200,01-08-2022,Card
7110,110,01-08-2022,1500,0,1500,1500,05-08-2022,Card
7111,111,01-08-2022,1500,1600,3100,3100,04-08-2022,Cash
7112,112,01-08-2022,2500,1200,3700,3700,18-08-2022,Bank Transfer
7113,113,01-08-2022,1500,1600,3100,3100,02-08-2022,Cash
7114,114,01-08-2022,1500,1200,2700,2700,29-08-2022,Cash
7115,115,01-08-2022,1500,1600,3100,0,,Card
7116,116,01-08-2022,4000,800,4800,4800,05-08-2022,Bank Transfer
7117,117,01-08-2022,2000,800,2800,2800,01-08-2022,Bank Transfer
7118,118,01-08-2022,3200,800,4000,4000,03-08-2022,UPI
7119,119,01-08-2022,2500,0,2500,2500,02-08-2022,UPI
7120,120,01-08-2022,3200,0,3200,0,,Cash
7121,121,01-08-2022,3200,800,4000,4000,02-08-2022,UPI
7122,122,01-08-2022,4000,800,4800,4800,02-08-2022,Cash
7123,123,01-08-2022,2500,0,2500,2500,02-08-2022,Card
7124,124,01-08-2022,3200,800,4000,4000,12-08-2022,UPI
7125,125,01-08-2022,2500,1200,3700,3700,03-08-2022,Cash
7126,126,01-08-2022,4000,0,4000,2172.220791,09-08-2022,Bank Transfer
7127,127,01-08-2022,1500,1200,2700,2700,03-08-2022,Cash
7128,128,01-08-2022,1500,1600,3100,3100,01-08-2022,Bank Transfer
7129,129,01-08-2022,2500,0,2500,2500,03-08-2022,Card
7130,130,01-08-2022,2500,1200,3700,3700,11-08-2022,UPI
7131,131,01-08-2022,2500,800,3300,3300,02-08-2022,Card
7132,132,01-08-2022,2000,1200,3200,3200,05-08-2022,Card
7133,133,01-08-2022,1500,0,1500,1500,03-08-2022,Card
7134,134,01-08-2022,4000,0,4000,4000,05-08-2022,Bank Transfer
7135,135,01-08-2022,2500,0,2500,2500,01-08-2022,UPI
7136,136,01-08-2022,2000,800,2800,2800,01-08-2022,Cash
7137,137,01-08-2022,4000,0,4000,4000,19-08-2022,UPI
7138,138,01-08-2022,1500,0,1500,1500,05-08-2022,Bank Transfer
7139,139,01-08-2022,1500,1600,3100,0,,Bank Transfer
7140,140,01-08-2022,1500,0,1500,0,,UPI
7141,141,01-08-2022,2000,0,2000,2000,05-08-2022,UPI
7142,142,01-08-2022,1500,1600,3100,3100,03-08-2022,Card
7143,143,01-08-2022,1500,1600,3100,1374.947473,08-08-2022,Cash
7144,144,01-08-2022,2000,1200,3200,3200,04-08-2022,Cash
7145,145,01-08-2022,3200,800,4000,4000,04-08-2022,UPI
7146,146,01-08-2022,2500,1600,4100,4100,03-08-2022,UPI
7147,147,01-08-2022,2500,1200,3700,3700,04-08-2022,Cash
7148,148,01-08-2022,4000,0,4000,4000,03-08-2022,Cash
7149,149,01-08-2022,3200,0,3200,3200,03-08-2022,Cash
7150,150,01-08-2022,3200,0,3200,3200,03-08-2022,Card
7151,151,01-08-2022,3200,800,4000,4000,03-08-2022,Card
7152,152,01-08-2022,4000,1200,5200,5200,01-08-2022,Cash
7153,153,01-08-2022,1500,800,2300,2300,26-08-2022,Card
7154,154,01-08-2022,2500,1600,4100,4100,02-08-2022,Cash
7155,155,01-08-2022,1500,0,1500,1500,03-08-2022,Cash
7156,156,01-08-2022,2000,0,2000,2000,02-08-2022,UPI
7157,157,01-08-2022,2000,1200,3200,3200,03-08-2022,Card
7158,158,01-08-2022,2000,0,2000,2000,01-08-2022,Cash
7159,159,01-08-2022,2500,0,2500,2500,02-08-2022,Card
7160,160,01-08-2022,2500,1200,3700,0,,UPI
7161,161,01-08-2022,4000,0,4000,4000,03-08-2022,UPI
7162,162,01-08-2022,2000,1200,3200,3200,05-08-2022,Cash
7163,163,01-08-2022,2500,1200,3700,3700,20-08-2022,Bank Transfer
7164,164,01-08-2022,4000,1600,5600,5600,05-08-2022,Card
7165,165,01-08-2022,1500,1200,2700,2700,02-08-2022,Card
7166,166,01-08-2022,2000,1600,3600,3600,05-08-2022,Cash
7167,167,01-08-2022,4000,1600,5600,5600,03-08-2022,Cash
7168,168,01-08-2022,1500,1600,3100,3100,02-08-2022,Bank Transfer
7169,169,01-08-2022,3200,1200,4400,4400,02-08-2022,Cash
7170,170,01-08-2022,3200,1600,4800,4800,01-08-2022,Card
7171,171,01-08-2022,2000,1600,3600,3600,28-08-2022,Card
7172,172,01-08-2022,2000,1600,3600,3600,02-08-2022,Card
7173,173,01-08-2022,4000,1200,5200,5200,01-08-2022,UPI
7174,174,01-08-2022,4000,800,4800,4800,03-08-2022,UPI
7175,175,01-08-2022,4000,1600,5600,5600,23-08-2022,Card
7176,176,01-08-2022,4000,800,4800,4800,04-08-2022,UPI
7177,177,01-08-2022,2000,1600,3600,3600,01-08-2022,Bank Transfer
7178,178,01-08-2022,4000,0,4000,4000,04-08-2022,Bank Transfer
7179,179,01-08-2022,3200,1600,4800,4800,05-08-2022,Cash
7180,180,01-08-2022,2500,1600,4100,4100,01-08-2022,Card
7181,181,01-08-2022,4000,0,4000,4000,01-08-2022,Bank Transfer
7182,182,01-08-2022,3200,0,3200,3200,02-08-2022,UPI
7183,183,01-08-2022,2500,0,2500,2500,05-08-2022,Bank Transfer
7184,184,01-08-2022,1500,0,1500,1500,13-08-2022,Bank Transfer
7185,185,01-08-2022,1500,800,2300,2300,03-08-2022,Cash
7186,186,01-08-2022,3200,800,4000,4000,01-08-2022,Cash
7187,187,01-08-2022,4000,1600,5600,5600,05-08-2022,Bank Transfer
7188,188,01-08-2022,3200,1200,4400,4400,14-08-2022,Bank Transfer
7189,189,01-08-2022,2000,1600,3600,3600,01-08-2022,Cash
7190,190,01-08-2022,3200,1200,4400,4400,02-08-2022,Card
7191,191,01-08-2022,1500,1600,3100,3100,04-08-2022,Bank Transfer
7192,192,01-08-2022,2500,0,2500,2500,05-08-2022,UPI
7193,193,01-08-2022,2000,0,2000,739.2539069,07-08-2022,Cash
7194,194,01-08-2022,2500,1600,4100,4100,03-08-2022,UPI
7195,195,01-08-2022,4000,0,4000,4000,22-08-2022,UPI
7196,196,01-08-2022,3200,1200,4400,4400,02-08-2022,Bank Transfer
7197,197,01-08-2022,2000,0,2000,2000,04-08-2022,UPI
7198,198,01-08-2022,1500,800,2300,0,,Bank Transfer
7199,199,01-08-2022,1500,0,1500,1500,04-08-2022,Cash
7200,200,01-08-2022,3200,1600,4800,4800,04-08-2022,Bank Transfer
7201,201,01-08-2022,4000,1200,5200,5200,04-08-2022,UPI
7202,202,01-08-2022,2500,800,3300,3300,03-08-2022,Card
7203,203,01-08-2022,4000,1600,5600,5600,05-08-2022,UPI
7204,204,01-08-2022,2000,800,2800,2800,01-08-2022,Cash
7205,205,01-08-2022,2500,800,3300,3300,23-08-2022,Bank Transfer
7206,206,01-08-2022,3200,1600,4800,0,,Card
7207,207,01-08-2022,2000,1600,3600,3600,02-08-2022,Card
7208,208,01-08-2022,1500,1600,3100,3100,04-08-2022,Cash
7209,209,01-08-2022,1500,0,1500,0,,Card
7210,210,01-08-2022,3200,1600,4800,4800,05-08-2022,Bank Transfer
7211,211,01-08-2022,2000,1600,3600,3600,04-08-2022,UPI
7212,212,01-08-2022,4000,800,4800,4800,02-08-2022,Card
7213,213,01-08-2022,2500,0,2500,2500,05-08-2022,Card
7214,214,01-08-2022,1500,1200,2700,2700,04-08-2022,Bank Transfer
7215,215,01-08-2022,1500,0,1500,492.0658756,04-08-2022,Bank Transfer
7216,216,01-08-2022,1500,0,1500,1500,01-08-2022,Bank Transfer
7217,217,01-08-2022,2000,1600,3600,3600,04-08-2022,UPI
7218,218,01-08-2022,1500,800,2300,2300,01-08-2022,UPI
7219,219,01-08-2022,2500,0,2500,2500,03-08-2022,UPI
7220,220,01-08-2022,1500,0,1500,1500,04-08-2022,Bank Transfer
7221,221,01-08-2022,4000,800,4800,4800,04-08-2022,Cash
7222,222,01-08-2022,1500,1200,2700,2700,01-08-2022,Cash
7223,223,01-08-2022,1500,0,1500,1500,01-08-2022,Card
7224,224,01-08-2022,1500,800,2300,0,,UPI
7225,225,01-08-2022,4000,0,4000,4000,04-08-2022,UPI
7226,226,01-08-2022,2000,1200,3200,3200,05-08-2022,Cash
7227,227,01-08-2022,2500,800,3300,3300,03-08-2022,UPI
7228,228,01-08-2022,2000,0,2000,2000,01-08-2022,UPI
7229,229,01-08-2022,1500,1200,2700,2700,05-08-2022,Cash
7230,230,01-08-2022,1500,1600,3100,3100,03-08-2022,Bank Transfer
7231,231,01-08-2022,1500,800,2300,2300,05-08-2022,Bank Transfer
7232,232,01-08-2022,1500,800,2300,2300,18-08-2022,Card
7233,233,01-08-2022,2000,1600,3600,0,,UPI
7234,234,01-08-2022,4000,1600,5600,5600,01-08-2022,Bank Transfer
7235,235,01-08-2022,3200,1600,4800,4800,02-08-2022,UPI
7236,236,01-08-2022,2000,0,2000,2000,29-08-2022,Bank Transfer
7237,237,01-08-2022,2500,1600,4100,4100,04-08-2022,Cash
7238,238,01-08-2022,2000,800,2800,2800,01-08-2022,Card
7239,239,01-08-2022,2500,1200,3700,3700,02-08-2022,Cash
7240,240,01-08-2022,4000,0,4000,4000,03-08-2022,Cash
7241,241,01-08-2022,2500,0,2500,2500,29-08-2022,Bank Transfer
7242,242,01-08-2022,4000,1600,5600,5600,24-08-2022,Bank Transfer
7243,243,01-08-2022,1500,1200,2700,2700,05-08-2022,UPI
7244,244,01-08-2022,2000,1200,3200,3200,01-08-2022,Card
7245,245,01-08-2022,2500,0,2500,2500,18-08-2022,Card
7246,246,01-08-2022,2000,0,2000,2000,21-08-2022,Bank Transfer
7247,247,01-08-2022,2000,1600,3600,3600,04-08-2022,Bank Transfer
7248,248,01-08-2022,1500,0,1500,1500,03-08-2022,Cash
7249,249,01-08-2022,2000,0,2000,2000,05-08-2022,UPI
7250,250,01-08-2022,2000,800,2800,2800,01-08-2022,Cash
7251,251,01-08-2022,4000,1200,5200,2951.422401,05-08-2022,Bank Transfer
7252,252,01-08-2022,1500,800,2300,2300,02-08-2022,Card
7253,253,01-08-2022,3200,1200,4400,4400,28-08-2022,UPI
7254,254,01-08-2022,4000,0,4000,4000,05-08-2022,Bank Transfer
7255,255,01-08-2022,4000,1600,5600,5600,01-08-2022,Bank Transfer
7256,256,01-08-2022,2000,1600,3600,3600,03-08-2022,UPI
7257,257,01-08-2022,1500,800,2300,2300,29-08-2022,Bank Transfer
7258,258,01-08-2022,2000,1200,3200,3200,18-08-2022,Bank Transfer
7259,259,01-08-2022,4000,1200,5200,5200,24-08-2022,Cash
7260,260,01-08-2022,4000,1200,5200,0,,Card
7261,261,01-08-2022,2000,1600,3600,3600,25-08-2022,Card
7262,262,01-08-2022,1500,1200,2700,2700,05-08-2022,Bank Transfer
7263,263,01-08-2022,3200,1600,4800,4800,02-08-2022,Card
7264,264,01-08-2022,1500,800,2300,2300,04-08-2022,UPI
7265,265,01-08-2022,1500,800,2300,754.490435,06-08-2022,UPI
7266,266,01-08-2022,2000,1200,3200,3200,02-08-2022,Cash
7267,267,01-08-2022,2500,1600,4100,2647.515439,08-08-2022,UPI
7268,268,01-08-2022,2000,1600,3600,3600,28-08-2022,Bank Transfer
7269,269,01-08-2022,3200,1200,4400,4400,04-08-2022,UPI
7270,270,01-08-2022,1500,1200,2700,2700,14-08-2022,Cash
7271,271,01-08-2022,2500,0,2500,2500,17-08-2022,Card
7272,272,01-08-2022,2500,800,3300,3300,03-08-2022,UPI
7273,273,01-08-2022,1500,1200,2700,2700,04-08-2022,Cash
7274,274,01-08-2022,2500,0,2500,2500,03-08-2022,Card
7275,275,01-08-2022,1500,1600,3100,3100,03-08-2022,UPI
7276,276,01-08-2022,4000,1200,5200,5200,02-08-2022,Bank Transfer
7277,277,01-08-2022,4000,0,4000,4000,05-08-2022,Card
7278,278,01-08-2022,3200,0,3200,3200,05-08-2022,Card
7279,279,01-08-2022,3200,1200,4400,4400,04-08-2022,Cash
7280,280,01-08-2022,1500,1600,3100,3100,01-08-2022,UPI
7281,281,01-08-2022,2500,1600,4100,4100,01-08-2022,Cash
7282,282,01-08-2022,3200,1200,4400,4400,04-08-2022,Cash
7283,283,01-08-2022,1500,1200,2700,0,,Card
7284,284,01-08-2022,2500,1200,3700,3700,04-08-2022,Bank Transfer
7285,285,01-08-2022,4000,1600,5600,5600,02-08-2022,Bank Transfer
7286,286,01-08-2022,3200,1200,4400,4400,24-08-2022,Bank Transfer
7287,287,01-08-2022,3200,0,3200,3200,02-08-2022,Cash
7288,288,01-08-2022,2000,1600,3600,3600,23-08-2022,Cash
7289,289,01-08-2022,4000,800,4800,4800,03-08-2022,Cash
7290,290,01-08-2022,1500,1600,3100,0,,Card
7291,291,01-08-2022,1500,1200,2700,2700,03-08-2022,Bank Transfer
7292,292,01-08-2022,1500,1600,3100,3100,05-08-2022,Card
7293,293,01-08-2022,4000,1600,5600,5600,02-08-2022,Bank Transfer
7294,294,01-08-2022,2000,1200,3200,3200,03-08-2022,Cash
7295,295,01-08-2022,2000,1600,3600,3600,11-08-2022,Cash
7296,296,01-08-2022,4000,800,4800,4800,02-08-2022,Cash
7297,297,01-08-2022,2500,800,3300,3300,21-08-2022,Cash
7298,298,01-08-2022,3200,1200,4400,4400,25-08-2022,Cash
7299,299,01-08-2022,3200,1200,4400,4400,02-08-2022,UPI
7300,300,01-08-2022,1500,0,1500,1500,03-08-2022,UPI
7301,301,01-08-2022,1500,1200,2700,2700,03-08-2022,Bank Transfer
7302,302,01-08-2022,1500,1200,2700,1533.039485,07-08-2022,Bank Transfer
7303,303,01-08-2022,2000,1600,3600,0,,UPI
7304,304,01-08-2022,2500,800,3300,3300,13-08-2022,Cash
7305,305,01-08-2022,2000,0,2000,2000,05-08-2022,Cash
7306,306,01-08-2022,2500,1600,4100,4100,15-08-2022,Card
7307,307,01-08-2022,1500,0,1500,1500,04-08-2022,Bank Transfer
7308,308,01-08-2022,2500,800,3300,3300,05-08-2022,Bank Transfer
7309,309,01-08-2022,2000,1200,3200,3200,02-08-2022,UPI
7310,310,01-08-2022,4000,1200,5200,5200,20-08-2022,Cash
7311,311,01-08-2022,1500,0,1500,0,,UPI
7312,312,01-08-2022,2500,800,3300,3300,03-08-2022,UPI
7313,313,01-08-2022,2000,1200,3200,1774.265355,08-08-2022,Card
7314,314,01-08-2022,2000,0,2000,2000,03-08-2022,Bank Transfer
7315,315,01-08-2022,2500,1600,4100,4100,03-08-2022,Card
7316,316,01-08-2022,2000,1200,3200,3200,02-08-2022,Card
7317,317,01-08-2022,1500,800,2300,2300,02-08-2022,Bank Transfer
7318,318,01-08-2022,3200,0,3200,3200,28-08-2022,Card
7319,319,01-08-2022,1500,800,2300,2300,04-08-2022,Card
7320,320,01-08-2022,3200,0,3200,3200,05-08-2022,Card
7321,321,01-08-2022,1500,0,1500,1500,04-08-2022,Bank Transfer
7322,322,01-08-2022,1500,1200,2700,2700,01-08-2022,UPI
7323,323,01-08-2022,1500,1600,3100,3100,19-08-2022,Bank Transfer
7324,324,01-08-2022,2000,800,2800,2800,05-08-2022,Card
7325,325,01-08-2022,1500,1200,2700,2700,20-08-2022,Card
7326,326,01-08-2022,3200,0,3200,3200,02-08-2022,UPI
7327,327,01-08-2022,2000,0,2000,2000,30-08-2022,UPI
7328,328,01-08-2022,1500,1600,3100,3100,04-08-2022,Card
7329,329,01-08-2022,2000,1600,3600,3600,02-08-2022,UPI
7330,330,01-08-2022,1500,800,2300,1406.806276,05-08-2022,Cash
7331,331,01-08-2022,2000,800,2800,2800,05-08-2022,Card
7332,332,01-08-2022,2000,800,2800,2800,05-08-2022,Bank Transfer
7333,333,01-08-2022,2500,1200,3700,1561.194562,06-08-2022,Card
7334,334,01-08-2022,2500,1200,3700,3700,01-08-2022,Bank Transfer
7335,335,01-08-2022,2500,1200,3700,3700,05-08-2022,Cash
7336,336,01-08-2022,1500,1200,2700,2700,22-08-2022,Cash
7337,337,01-08-2022,1500,1200,2700,2700,02-08-2022,UPI
7338,338,01-08-2022,1500,1600,3100,3100,03-08-2022,Card
7339,339,01-08-2022,4000,0,4000,4000,02-08-2022,Card
7340,340,01-08-2022,4000,1200,5200,5200,01-08-2022,Card
7341,341,01-08-2022,1500,0,1500,1500,04-08-2022,Card
7342,342,01-08-2022,2000,0,2000,2000,23-08-2022,UPI
7343,343,01-08-2022,2500,800,3300,3300,04-08-2022,Bank Transfer
7344,344,01-08-2022,2000,0,2000,2000,21-08-2022,Card
7345,345,01-08-2022,2000,1600,3600,3600,03-08-2022,Card
7346,346,01-08-2022,2000,1600,3600,3600,05-08-2022,Cash
7347,347,01-08-2022,1500,1200,2700,2700,02-08-2022,Card
7348,348,01-08-2022,2000,1600,3600,3600,19-08-2022,Cash
7349,349,01-08-2022,2500,1200,3700,3700,05-08-2022,Bank Transfer
7350,350,01-08-2022,4000,1600,5600,5600,21-08-2022,Bank Transfer
7351,351,01-08-2022,4000,1600,5600,5600,01-08-2022,Cash
7352,352,01-08-2022,1500,1600,3100,1471.875754,05-08-2022,UPI
7353,353,01-08-2022,2000,1600,3600,3600,04-08-2022,UPI
7354,354,01-08-2022,1500,0,1500,1500,02-08-2022,Bank Transfer
7355,355,01-08-2022,4000,800,4800,4800,04-08-2022,Bank Transfer
7356,356,01-08-2022,1500,1200,2700,2700,05-08-2022,Card
7357,357,01-08-2022,2000,0,2000,2000,04-08-2022,Card
7358,358,01-08-2022,4000,1200,5200,5200,01-08-2022,Card
7359,359,01-08-2022,1500,800,2300,2300,01-08-2022,Card
7360,360,01-08-2022,2000,800,2800,2800,01-08-2022,Bank Transfer
7361,361,01-08-2022,1500,1200,2700,2700,02-08-2022,UPI
7362,362,01-08-2022,1500,0,1500,1500,05-08-2022,Cash
7363,363,01-08-2022,1500,1600,3100,3100,04-08-2022,Cash
7364,364,01-08-2022,4000,0,4000,4000,01-08-2022,Cash
7365,365,01-08-2022,4000,1600,5600,5600,03-08-2022,Card
7366,366,01-08-2022,2000,1600,3600,3600,02-08-2022,Cash
7367,367,01-08-2022,2000,1200,3200,3200,02-08-2022,Cash
7368,368,01-08-2022,1500,1600,3100,3100,03-08-2022,Card
7369,369,01-08-2022,4000,800,4800,4800,01-08-2022,Cash
7370,370,01-08-2022,3200,0,3200,3200,02-08-2022,Bank Transfer
7371,371,01-08-2022,2000,0,2000,2000,02-08-2022,Cash
7372,372,01-08-2022,2500,1200,3700,3700,02-08-2022,Card
7373,373,01-08-2022,1500,0,1500,1500,02-08-2022,Bank Transfer
7374,374,01-08-2022,2000,0,2000,2000,01-08-2022,UPI
7375,375,01-08-2022,1500,1600,3100,3100,02-08-2022,Cash
7376,376,01-08-2022,4000,800,4800,4800,03-08-2022,Bank Transfer
7377,377,01-08-2022,1500,1600,3100,3100,05-08-2022,Bank Transfer
7378,378,01-08-2022,2000,1600,3600,0,,Card
7379,379,01-08-2022,2000,1200,3200,1960.460863,04-08-2022,Bank Transfer
7380,380,01-08-2022,2500,800,3300,3300,24-08-2022,UPI
7381,381,01-08-2022,1500,0,1500,1500,04-08-2022,UPI
7382,382,01-08-2022,1500,800,2300,2300,03-08-2022,Cash
7383,383,01-08-2022,1500,1600,3100,3100,02-08-2022,Cash
7384,384,01-08-2022,3200,0,3200,3200,05-08-2022,Card
7385,385,01-08-2022,3200,0,3200,3200,01-08-2022,UPI
7386,386,01-08-2022,2000,1200,3200,3200,12-08-2022,Bank Transfer
7387,387,01-08-2022,3200,0,3200,3200,04-08-2022,Bank Transfer
7388,388,01-08-2022,1500,800,2300,2300,01-08-2022,Card
7389,389,01-08-2022,2500,800,3300,3300,04-08-2022,Card
7390,390,01-08-2022,2500,1600,4100,1306.103148,03-08-2022,UPI
7391,391,01-08-2022,1500,1200,2700,2700,04-08-2022,Bank Transfer
7392,392,01-08-2022,2000,1200,3200,3200,04-08-2022,Bank Transfer
7393,393,01-08-2022,2500,1600,4100,4100,15-08-2022,Bank Transfer
7394,394,01-08-2022,1500,800,2300,2300,02-08-2022,UPI
7395,395,01-08-2022,4000,1200,5200,3035.265155,08-08-2022,UPI
7396,396,01-08-2022,3200,1600,4800,4800,05-08-2022,UPI
7397,397,01-08-2022,1500,0,1500,1500,02-08-2022,Card
7398,398,01-08-2022,3200,1600,4800,4800,01-08-2022,Bank Transfer
7399,399,01-08-2022,1500,1200,2700,2700,04-08-2022,Bank Transfer
7400,400,01-08-2022,2500,1200,3700,3700,03-08-2022,Card
7401,401,01-08-2022,1500,800,2300,2300,05-08-2022,UPI
7402,402,01-08-2022,3200,800,4000,4000,02-08-2022,Cash
7403,403,01-08-2022,4000,0,4000,4000,04-08-2022,Bank Transfer
7404,404,01-08-2022,2000,1200,3200,3200,03-08-2022,Cash
7405,405,01-08-2022,2500,800,3300,3300,02-08-2022,Bank Transfer
7406,406,01-08-2022,3200,1600,4800,4800,15-08-2022,Cash
7407,407,01-08-2022,2500,1600,4100,4100,03-08-2022,Cash
